year,crop,crop_is_maize,window_start_dekad,cum_rain_since_sep1,onset_reached,last_dekad_rain,last3_rain,last3_anom_z,prev_dekad_wet,pre_jul_aug_mm,prev_mam_mm,prev_sond_total,pre_tmax_anom,p_rain_sufficient,p_dry_spell,p_temp_stress,risk_score,sim_margin_median,sim_margin_p10,sim_cycle_rain_p10,sim_cycle_rain_median,sim_cycle_rain_p90,actual_cycle_rain,actual_estab_rain,actual_estab_dry_run,actual_tmax_mean,estab_dry_spell,temp_stress,label,label_id
2010,beans,0,27,81.9,1,31.2,95.4,0.901,1,15.0,355.6,381.9,0.535,0.994,0.008,0.15,0.035,56.7,27.7,227.7,256.7,287.8,207.5,75.8,1,24.1,0,1,risky,1
2010,maize,1,28,94.6,1,12.8,94.6,0.444,0,15.0,355.6,381.9,0.535,0.757,0.011,0.011,0.127,22.6,-18.8,311.2,352.6,390.5,302.8,102.7,0,23.94,0,0,risky,1
2010,beans,0,28,94.6,1,12.8,94.6,0.444,0,15.0,355.6,381.9,0.535,0.982,0.011,0.063,0.025,53.2,23.1,223.1,253.2,284.9,221.3,102.7,0,23.96,0,1,risky,1
2010,maize,1,29,121.2,1,26.5,70.5,-1.214,1,15.0,355.6,381.9,0.535,0.436,0.08,0.012,0.308,-4.6,-44.4,285.6,325.4,368.5,293.4,115.2,0,23.86,0,0,risky,1
2010,beans,0,29,121.2,1,26.5,70.5,-1.214,1,15.0,355.6,381.9,0.535,0.927,0.078,0.051,0.07,35.3,5.1,205.1,235.3,268.0,209.3,115.2,0,23.73,0,0,suitable,0
2010,maize,1,30,157.7,1,36.5,75.8,-1.447,1,15.0,355.6,381.9,0.535,0.23,0.033,0.008,0.397,-23.9,-62.3,267.7,306.1,352.7,325.1,114.5,0,23.98,0,0,risky,1
2010,beans,0,30,157.7,1,36.5,75.8,-1.447,1,15.0,355.6,381.9,0.535,0.874,0.033,0.073,0.088,24.1,-3.7,196.3,224.1,254.9,193.1,114.5,0,23.8,0,0,risky,1
2010,maize,1,31,197.3,1,39.7,102.7,-0.582,1,15.0,355.6,381.9,0.535,0.16,0.006,0.01,0.424,-35.3,-75.8,254.2,294.7,343.5,300.5,92.1,1,24.0,0,0,risky,1
2010,beans,0,31,197.3,1,39.7,102.7,-0.582,1,15.0,355.6,381.9,0.535,0.623,0.005,0.083,0.207,7.4,-21.1,178.9,207.4,235.0,167.6,92.1,1,23.83,0,0,risky,1
2010,maize,1,32,236.4,1,39.1,115.2,-0.156,1,15.0,355.6,381.9,0.535,0.201,0.002,0.012,0.402,-29.5,-67.9,262.1,300.5,344.8,300.8,79.5,1,23.94,0,0,risky,1
2010,beans,0,32,236.4,1,39.1,115.2,-0.156,1,15.0,355.6,381.9,0.535,0.26,0.001,0.17,0.404,-13.3,-39.7,160.3,186.7,213.6,146.3,79.5,1,23.65,0,0,delay,2
2010,maize,1,33,272.1,1,35.7,114.5,-0.156,1,15.0,355.6,381.9,0.535,0.265,0.007,0.016,0.373,-24.7,-69.9,260.1,305.3,355.0,333.9,58.3,1,23.87,1,0,delay,2
2010,beans,0,33,272.1,1,35.7,114.5,-0.156,1,15.0,355.6,381.9,0.535,0.049,0.0,0.313,0.538,-38.4,-66.0,134.0,161.6,191.6,125.3,58.3,1,23.97,0,1,delay,2
2011,maize,1,25,0.0,0,37.2,68.4,1.278,1,81.3,377.4,350.8,0.024,0.998,0.012,0.0,0.005,75.2,37.5,367.5,405.2,442.4,493.4,118.8,0,22.86,0,0,suitable,0
2011,beans,0,25,0.0,0,37.2,68.4,1.278,1,81.3,377.4,350.8,0.024,0.971,0.006,0.074,0.031,44.2,14.5,214.5,244.2,279.2,313.6,118.8,0,22.71,0,0,suitable,0
2011,maize,1,26,39.4,1,39.4,107.1,2.091,1,81.3,377.4,350.8,0.024,0.988,0.002,0.0,0.007,58.5,21.7,351.7,388.5,426.8,463.8,122.6,0,23.05,0,0,suitable,0
2011,beans,0,26,39.4,1,39.4,107.1,2.091,1,81.3,377.4,350.8,0.024,0.995,0.002,0.03,0.009,51.6,23.3,223.3,251.6,284.1,318.3,122.6,0,22.66,0,0,suitable,0
2011,maize,1,27,74.8,1,35.4,112.0,1.692,1,81.3,377.4,350.8,0.024,0.928,0.003,0.001,0.037,41.1,5.9,335.9,371.1,411.2,442.5,146.9,0,23.24,0,0,suitable,0
2011,beans,0,27,74.8,1,35.4,112.0,1.692,1,81.3,377.4,350.8,0.024,0.995,0.003,0.024,0.008,57.1,27.2,227.2,257.1,290.4,330.9,146.9,0,22.66,0,0,suitable,0
2011,maize,1,28,118.8,1,44.0,118.8,1.832,1,81.3,377.4,350.8,0.024,0.805,0.0,0.0,0.097,25.7,-9.8,320.2,355.7,394.0,399.6,156.4,0,23.63,0,0,suitable,0
2011,beans,0,28,118.8,1,44.0,118.8,1.832,1,81.3,377.4,350.8,0.024,0.995,0.0,0.009,0.004,57.2,28.9,228.9,257.2,286.8,319.0,156.4,0,22.7,0,0,suitable,0
2011,maize,1,29,162.0,1,43.2,122.6,1.65,1,81.3,377.4,350.8,0.024,0.584,0.0,0.001,0.208,6.1,-30.6,299.4,336.1,374.0,357.2,151.5,0,23.95,0,0,suitable,0
2011,beans,0,29,162.0,1,43.2,122.6,1.65,1,81.3,377.4,350.8,0.024,0.984,0.0,0.013,0.011,44.7,18.6,218.6,244.7,273.6,304.7,151.5,0,22.8,0,0,suitable,0
2011,maize,1,30,221.7,1,59.7,146.9,2.327,1,81.3,377.4,350.8,0.024,0.353,0.002,0.003,0.325,-11.6,-47.2,282.8,318.4,360.3,320.0,136.0,0,24.1,0,0,risky,1
2011,beans,0,30,221.7,1,59.7,146.9,2.327,1,81.3,377.4,350.8,0.024,0.963,0.002,0.016,0.022,34.8,10.0,210.0,234.8,264.0,271.7,136.0,0,23.06,0,0,suitable,0
2011,maize,1,31,275.2,1,53.5,156.4,1.926,1,81.3,377.4,350.8,0.024,0.186,0.001,0.001,0.408,-26.7,-66.9,263.1,303.3,344.4,285.1,130.5,0,24.06,0,0,risky,1
2011,beans,0,31,275.2,1,53.5,156.4,1.926,1,81.3,377.4,350.8,0.024,0.745,0.001,0.015,0.131,13.3,-10.6,189.4,213.3,238.0,228.0,130.5,0,23.4,0,0,suitable,0
2011,maize,1,32,313.6,1,38.3,151.5,1.677,1,81.3,377.4,350.8,0.024,0.239,0.002,0.0,0.381,-25.0,-67.2,262.8,305.0,352.6,281.8,124.2,0,24.1,0,0,risky,1
2011,beans,0,32,313.6,1,38.3,151.5,1.677,1,81.3,377.4,350.8,0.024,0.285,0.001,0.036,0.365,-11.9,-34.5,165.5,188.1,216.0,203.8,124.2,0,23.65,0,0,suitable,0
2011,maize,1,33,357.7,1,44.1,136.0,1.156,1,81.3,377.4,350.8,0.024,0.275,0.004,0.0,0.364,-20.8,-62.8,267.2,309.2,355.8,256.5,109.0,0,24.27,0,0,risky,1
2011,beans,0,33,357.7,1,44.1,136.0,1.156,1,81.3,377.4,350.8,0.024,0.042,0.003,0.109,0.502,-33.2,-57.2,142.8,166.8,192.1,160.7,109.0,0,24.28,0,1,risky,1
2012,maize,1,25,0.0,0,33.2,49.8,0.518,1,52.4,449.3,493.4,0.044,0.991,0.044,0.0,0.018,71.1,33.6,363.6,401.1,437.9,505.7,105.0,0,23.69,0,0,suitable,0
2012,beans,0,25,0.0,0,33.2,49.8,0.518,1,52.4,449.3,493.4,0.044,0.944,0.035,0.085,0.056,41.6,9.2,209.2,241.6,274.6,295.8,105.0,0,23.9,0,0,suitable,0
2012,maize,1,26,35.4,1,35.4,76.2,0.745,1,52.4,449.3,493.4,0.044,0.972,0.02,0.001,0.02,58.5,20.0,350.0,388.5,424.0,485.3,99.9,0,23.62,0,0,suitable,0
2012,beans,0,26,35.4,1,35.4,76.2,0.745,1,52.4,449.3,493.4,0.044,0.988,0.018,0.049,0.021,50.1,19.9,219.9,250.1,282.3,297.5,99.9,0,23.88,0,0,suitable,0
2012,maize,1,27,81.0,1,45.6,114.2,1.799,1,52.4,449.3,493.4,0.044,0.944,0.002,0.0,0.029,43.5,6.6,336.6,373.5,414.6,443.4,110.7,0,23.81,0,0,suitable,0
2012,beans,0,27,81.0,1,45.6,114.2,1.799,1,52.4,449.3,493.4,0.044,0.994,0.002,0.024,0.008,59.7,32.9,232.9,259.7,293.2,292.5,110.7,0,23.94,0,1,risky,1
2012,maize,1,28,105.0,1,24.0,105.0,1.039,1,52.4,449.3,493.4,0.044,0.781,0.004,0.001,0.111,22.8,-13.8,316.2,352.8,395.3,437.5,144.5,0,23.96,0,0,suitable,0
2012,beans,0,28,105.0,1,24.0,105.0,1.039,1,52.4,449.3,493.4,0.044,0.995,0.004,0.008,0.005,54.7,25.6,225.6,254.7,287.5,310.8,144.5,0,23.81,0,0,suitable,0
2012,maize,1,29,135.2,1,30.3,99.9,0.398,1,52.4,449.3,493.4,0.044,0.572,0.003,0.001,0.215,5.4,-29.8,300.2,335.4,376.6,419.1,160.6,0,23.89,0,0,suitable,0
2012,beans,0,29,135.2,1,30.3,99.9,0.398,1,52.4,449.3,493.4,0.044,0.977,0.003,0.007,0.014,45.4,20.0,220.0,245.4,276.4,320.2,160.6,0,23.53,0,0,suitable,0
2012,maize,1,30,191.6,1,56.4,110.7,0.404,1,52.4,449.3,493.4,0.044,0.312,0.0,0.002,0.344,-15.3,-52.8,277.2,314.7,356.0,384.9,141.3,0,23.86,0,0,suitable,0
2012,beans,0,30,191.6,1,56.4,110.7,0.404,1,52.4,449.3,493.4,0.044,0.946,0.0,0.005,0.028,33.7,7.8,207.8,233.7,258.1,314.1,141.3,0,23.41,0,0,suitable,0
2012,maize,1,31,249.5,1,57.9,144.5,1.371,1,52.4,449.3,493.4,0.044,0.19,0.0,0.001,0.405,-27.2,-66.1,263.9,302.8,344.4,333.1,124.0,0,23.95,0,0,suitable,0
2012,beans,0,31,249.5,1,57.9,144.5,1.371,1,52.4,449.3,493.4,0.044,0.755,0.0,0.015,0.126,13.7,-11.2,188.8,213.7,241.0,271.2,124.0,0,23.23,0,0,suitable,0
2012,maize,1,32,295.8,1,46.3,160.6,2.135,1,52.4,449.3,493.4,0.044,0.271,0.001,0.001,0.365,-23.4,-61.2,268.8,306.6,353.9,320.8,119.9,0,24.1,0,0,risky,1
2012,beans,0,32,295.8,1,46.3,160.6,2.135,1,52.4,449.3,493.4,0.044,0.345,0.001,0.039,0.336,-7.9,-34.5,165.5,192.1,217.3,228.6,119.9,0,23.64,0,0,suitable,0
2012,maize,1,33,332.9,1,37.1,141.3,1.477,1,52.4,449.3,493.4,0.044,0.291,0.001,0.0,0.355,-18.5,-61.7,268.3,311.5,358.7,346.7,122.5,0,24.1,0,0,suitable,0
2012,beans,0,33,332.9,1,37.1,141.3,1.477,1,52.4,449.3,493.4,0.044,0.059,0.0,0.105,0.492,-32.2,-57.4,142.6,167.8,192.9,209.6,122.5,0,24.0,0,1,risky,1
2013,maize,1,25,0.0,0,16.1,31.1,-0.244,0,31.1,408.6,505.7,0.618,0.987,0.109,0.011,0.041,64.4,26.0,356.0,394.4,437.7,434.1,102.0,0,23.78,0,0,suitable,0
2013,beans,0,25,0.0,0,16.1,31.1,-0.244,0,31.1,408.6,505.7,0.618,0.926,0.084,0.299,0.122,33.9,3.9,203.9,233.9,270.6,235.9,102.0,0,23.86,0,0,suitable,0
2013,maize,1,26,33.0,1,33.0,63.1,0.173,1,31.1,408.6,505.7,0.618,0.961,0.059,0.01,0.039,51.9,13.9,343.9,381.9,424.0,415.3,97.6,0,23.85,0,0,suitable,0
2013,beans,0,26,33.0,1,33.0,63.1,0.173,1,31.1,408.6,505.7,0.618,0.967,0.056,0.226,0.079,45.7,13.2,213.2,245.7,278.7,237.1,97.6,0,23.97,0,1,risky,1
2013,maize,1,27,59.3,1,26.3,75.4,-0.053,1,31.1,408.6,505.7,0.618,0.894,0.044,0.015,0.069,39.3,-1.2,328.8,369.3,407.9,412.6,97.1,0,24.0,0,0,suitable,0
2013,beans,0,27,59.3,1,26.3,75.4,-0.053,1,31.1,408.6,505.7,0.618,0.981,0.044,0.162,0.055,56.1,22.2,222.2,256.1,287.2,249.8,97.1,0,23.76,0,0,suitable,0
2013,maize,1,28,102.0,1,42.8,102.0,0.87,1,31.1,408.6,505.7,0.618,0.786,0.001,0.015,0.11,23.8,-13.3,316.7,353.8,394.2,384.4,91.7,0,24.18,0,0,suitable,0
2013,beans,0,28,102.0,1,42.8,102.0,0.87,1,31.1,408.6,505.7,0.618,0.993,0.001,0.088,0.021,55.6,25.9,225.9,255.6,289.3,247.3,91.7,0,23.87,0,0,suitable,0
2013,maize,1,29,130.6,1,28.6,97.6,0.276,1,31.1,408.6,505.7,0.618,0.584,0.001,0.027,0.214,4.7,-30.1,299.9,334.7,375.9,376.3,105.3,0,24.32,0,1,risky,1
2013,beans,0,29,130.6,1,28.6,97.6,0.276,1,31.1,408.6,505.7,0.618,0.988,0.001,0.09,0.024,44.5,20.2,220.2,244.5,273.8,269.7,105.3,0,23.74,0,0,suitable,0
2013,maize,1,30,156.4,1,25.8,97.1,-0.314,1,31.1,408.6,505.7,0.618,0.282,0.002,0.032,0.366,-18.2,-55.4,274.6,311.8,354.8,370.9,113.7,0,24.35,0,1,risky,1
2013,beans,0,30,156.4,1,25.8,97.1,-0.314,1,31.1,408.6,505.7,0.618,0.94,0.002,0.091,0.049,31.4,4.3,204.3,231.4,260.5,277.7,113.7,0,23.71,0,0,suitable,0
2013,maize,1,31,193.8,1,37.4,91.7,-1.094,1,31.1,408.6,505.7,0.618,0.125,0.025,0.014,0.448,-39.2,-80.0,250.0,290.8,334.8,367.5,115.3,0,24.31,0,1,risky,1
2013,beans,0,31,193.8,1,37.4,91.7,-1.094,1,31.1,408.6,505.7,0.618,0.546,0.025,0.092,0.253,2.2,-25.9,174.1,202.2,233.5,254.6,115.3,0,23.74,0,0,suitable,0
2013,maize,1,32,235.9,1,42.2,105.3,-0.659,1,31.1,408.6,505.7,0.618,0.177,0.009,0.016,0.417,-31.0,-75.3,254.7,299.0,341.3,345.5,113.4,0,24.42,0,1,risky,1
2013,beans,0,32,235.9,1,42.2,105.3,-0.659,1,31.1,408.6,505.7,0.618,0.242,0.007,0.197,0.42,-16.6,-46.3,153.7,183.4,211.0,235.9,113.4,0,24.12,0,1,risky,1
2013,maize,1,33,270.1,1,34.1,113.7,-0.204,1,31.1,408.6,505.7,0.618,0.253,0.008,0.012,0.378,-23.7,-67.8,262.2,306.3,354.9,368.2,130.2,0,24.17,0,0,suitable,0
2013,beans,0,33,270.1,1,34.1,113.7,-0.204,1,31.1,408.6,505.7,0.618,0.058,0.006,0.369,0.547,-38.4,-65.8,134.2,161.6,191.2,216.4,130.2,0,24.32,0,1,risky,1
2014,beans,0,25,0.0,0,53.2,89.3,2.128,1,97.7,361.5,434.1,0.09,0.981,0.002,0.086,0.027,45.5,16.6,216.6,245.5,277.9,304.6,100.8,0,23.58,0,0,suitable,0
2014,beans,0,26,33.8,1,33.8,118.7,2.595,1,97.7,361.5,434.1,0.09,0.991,0.003,0.057,0.017,52.0,23.2,223.2,252.0,283.4,314.2,112.8,0,23.79,0,0,suitable,0
2014,beans,0,27,63.0,1,29.2,116.2,1.892,1,97.7,361.5,434.1,0.09,0.994,0.004,0.041,0.012,57.2,28.4,228.4,257.2,286.5,326.3,127.6,0,23.64,0,0,suitable,0
