date,year,month,dekad_of_year,abs_dekad,rainfall_mm,tmax_c,tmin_c,is_wet_dekad,season,location
1996-03-11,1996,3,8,1267,39.26697,21.80833,13.73315,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1996-03-21,1996,3,9,1268,37.70136,21.57593,13.34074,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1996-04-01,1996,4,10,1269,45.77375,23.0863,13.795,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1996-04-11,1996,4,11,1270,43.11312,21.14833,14.57518,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1996-04-21,1996,4,12,1271,43.37104,21.95898,14.08731,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1996-05-01,1996,5,13,1272,29.10407,24.83333,15.10481,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1996-05-11,1996,5,14,1273,24.77376,21.82972,14.55602,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1996-05-21,1996,5,15,1274,19.55204,21.5013,14.02426,0,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1996-06-01,1996,6,16,1275,5.027149,21.35722,13.79,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1996-06-11,1996,6,17,1276,11.51584,23.00528,13.54278,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1996-06-21,1996,6,18,1277,0.0,21.93481,13.43509,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1996-07-01,1996,7,19,1278,2.674208,23.50685,13.5162,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1996-07-11,1996,7,20,1279,3.081448,20.1537,12.91,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1996-07-21,1996,7,21,1280,0.0,22.95861,12.7025,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1996-08-01,1996,8,22,1281,0.0,23.68463,12.69287,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1996-08-11,1996,8,23,1282,13.71493,22.16269,12.94917,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1996-08-21,1996,8,24,1283,22.71493,21.47806,12.91796,1,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1996-09-01,1996,9,25,1284,34.66063,22.78972,12.85972,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1996-09-11,1996,9,26,1285,29.70588,23.0713,13.60519,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1996-09-21,1996,9,27,1286,28.83258,24.60083,13.85324,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1996-10-01,1996,10,28,1287,32.57466,22.27074,14.45333,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1996-10-11,1996,10,29,1288,38.23529,23.14528,13.62694,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1996-10-21,1996,10,30,1289,23.66968,23.18444,14.1362,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1996-11-01,1996,11,31,1290,42.05882,23.20389,13.56685,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1996-11-11,1996,11,32,1291,38.76923,22.53056,13.33926,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1996-11-21,1996,11,33,1292,38.92308,22.95824,12.81889,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1996-12-01,1996,12,34,1293,28.44796,23.5775,12.8962,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1996-12-11,1996,12,35,1294,25.26244,24.03852,13.23667,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1996-12-21,1996,12,36,1295,26.80091,24.04926,13.81843,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1997-01-01,1997,1,1,1296,20.65611,22.48567,13.87176,1,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1997-01-11,1997,1,2,1297,19.69683,24.11355,12.76917,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1997-01-21,1997,1,3,1298,18.71493,25.01055,14.28787,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1997-02-01,1997,2,4,1299,7.882353,24.67749,13.4466,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1997-02-11,1997,2,5,1300,17.32579,24.49335,14.03449,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1997-02-21,1997,2,6,1301,14.83258,24.91213,13.95042,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1997-03-01,1997,3,7,1302,38.1267,24.56518,13.10504,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1997-03-11,1997,3,8,1303,39.57466,24.66388,13.98355,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1997-03-21,1997,3,9,1304,49.79638,22.88491,13.32357,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1997-04-01,1997,4,10,1305,52.76471,21.84355,13.85872,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1997-04-11,1997,4,11,1306,48.60633,21.48882,14.77401,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1997-04-21,1997,4,12,1307,50.20815,21.17068,13.95368,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1997-05-01,1997,5,13,1308,39.07692,22.64226,14.83005,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1997-05-11,1997,5,14,1309,46.36652,20.29345,14.19072,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1997-05-21,1997,5,15,1310,2.819005,22.69228,13.90651,0,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1997-06-01,1997,6,16,1311,0.0,22.67014,13.85759,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1997-06-11,1997,6,17,1312,24.1629,21.19252,11.58642,1,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1997-06-21,1997,6,18,1313,6.122172,22.58166,13.54324,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1997-07-01,1997,7,19,1314,0.0,21.56095,13.65496,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1997-07-11,1997,7,20,1315,0.0,21.35295,12.43668,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1997-07-21,1997,7,21,1316,0.04977376,23.12103,13.19383,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1997-08-01,1997,8,22,1317,11.59729,23.03139,13.33667,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1997-08-11,1997,8,23,1318,0.05882353,23.52213,13.25491,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1997-08-21,1997,8,24,1319,9.484163,24.22759,14.46222,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1997-09-01,1997,9,25,1320,29.0181,25.17963,14.50167,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1997-09-11,1997,9,26,1321,22.84615,24.6588,14.61593,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1997-09-21,1997,9,27,1322,14.67873,26.34213,15.41102,0,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1997-10-01,1997,10,28,1323,39.35747,24.59722,15.36741,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1997-10-11,1997,10,29,1324,47.00905,24.16991,14.11546,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1997-10-21,1997,10,30,1325,29.9819,24.71509,14.79111,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1997-11-01,1997,11,31,1326,41.42986,22.40259,14.32963,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1997-11-11,1997,11,32,1327,48.66516,21.12139,13.20954,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1997-11-21,1997,11,33,1328,38.85973,22.04546,13.27259,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1997-12-01,1997,12,34,1329,28.181,21.41815,13.40028,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1997-12-11,1997,12,35,1330,30.27602,21.68398,13.61833,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1997-12-21,1997,12,36,1331,27.88235,22.61926,13.23398,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1998-01-01,1998,1,1,1332,12.35294,21.53065,13.72546,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1998-01-11,1998,1,2,1333,5.819005,23.37856,14.23018,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1998-01-21,1998,1,3,1334,16.73756,23.88954,14.8412,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1998-02-01,1998,2,4,1335,33.88235,24.05083,15.01857,1,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1998-02-11,1998,2,5,1336,20.24434,23.66155,14.9199,1,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1998-02-21,1998,2,6,1337,17.51131,22.92662,15.26076,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1998-03-01,1998,3,7,1338,51.67873,24.01841,14.68714,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1998-03-11,1998,3,8,1339,30.91403,24.04442,15.00825,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1998-03-21,1998,3,9,1340,50.73303,22.77269,15.09237,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1998-04-01,1998,4,10,1341,50.03167,23.07103,14.53439,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1998-04-11,1998,4,11,1342,56.85973,22.49742,14.88863,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1998-04-21,1998,4,12,1343,51.57014,21.87134,15.33313,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1998-05-01,1998,5,13,1344,43.30317,22.62113,15.25529,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1998-05-11,1998,5,14,1345,37.40724,21.86119,14.45662,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1998-05-21,1998,5,15,1346,24.62443,22.79371,14.93758,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1998-06-01,1998,6,16,1347,24.69683,23.03813,14.30492,1,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1998-06-11,1998,6,17,1348,0.0,22.29507,13.02888,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1998-06-21,1998,6,18,1349,0.1176471,23.32496,13.40295,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1998-07-01,1998,7,19,1350,0.0,23.11177,13.70405,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1998-07-11,1998,7,20,1351,0.0,22.07746,14.19076,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1998-07-21,1998,7,21,1352,9.638009,21.9806,13.53882,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1998-08-01,1998,8,22,1353,0.0,22.25216,13.76455,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1998-08-11,1998,8,23,1354,11.24887,22.67159,13.37192,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1998-08-21,1998,8,24,1355,6.085973,22.56727,13.58207,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1998-09-01,1998,9,25,1356,27.19909,23.97893,13.51861,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1998-09-11,1998,9,26,1357,26.05882,23.60977,13.53115,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1998-09-21,1998,9,27,1358,27.39367,23.13678,12.84489,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1998-10-01,1998,10,28,1359,37.09955,23.01586,14.00601,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1998-10-11,1998,10,29,1360,40.34842,23.23687,13.19348,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1998-10-21,1998,10,30,1361,40.32127,23.14505,13.84225,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1998-11-01,1998,11,31,1362,39.52036,21.80838,13.62299,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1998-11-11,1998,11,32,1363,35.46606,21.98154,12.92228,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1998-11-21,1998,11,33,1364,37.28959,23.14847,13.36413,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1998-12-01,1998,12,34,1365,6.638009,22.26092,13.12923,0,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1998-12-11,1998,12,35,1366,26.38009,23.14654,13.42327,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1998-12-21,1998,12,36,1367,29.62896,25.25604,13.47114,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1999-01-01,1999,1,1,1368,8.384615,22.74426,13.73739,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1999-01-11,1999,1,2,1369,19.00905,22.7706,13.95397,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1999-01-21,1999,1,3,1370,18.21267,24.13863,13.39565,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1999-02-01,1999,2,4,1371,1.167421,24.85885,13.91544,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1999-02-11,1999,2,5,1372,4.144796,24.28744,14.22256,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1999-02-21,1999,2,6,1373,11.79638,23.53821,14.40819,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1999-03-01,1999,3,7,1374,36.83258,21.68683,13.33993,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1999-03-11,1999,3,8,1375,47.82805,21.5518,14.00455,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1999-03-21,1999,3,9,1376,43.83258,22.7174,13.7305,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1999-04-01,1999,4,10,1377,44.57919,21.39489,13.386,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1999-04-11,1999,4,11,1378,42.64253,21.48115,13.93326,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1999-04-21,1999,4,12,1379,31.48869,20.46874,14.00322,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1999-05-01,1999,5,13,1380,31.15385,21.16662,13.33811,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1999-05-11,1999,5,14,1381,20.75566,20.89689,13.69036,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1999-05-21,1999,5,15,1382,19.06787,22.85107,13.48071,0,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1999-06-01,1999,6,16,1383,0.0,22.23819,13.32419,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1999-06-11,1999,6,17,1384,0.0,23.51625,13.04358,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1999-06-21,1999,6,18,1385,10.11312,22.92463,13.51939,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1999-07-01,1999,7,19,1386,0.0,22.83447,12.51476,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1999-07-11,1999,7,20,1387,0.0,22.5809,12.91024,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1999-07-21,1999,7,21,1388,0.1085973,22.47964,13.74505,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1999-08-01,1999,8,22,1389,17.92308,21.14076,14.36484,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1999-08-11,1999,8,23,1390,8.479638,21.3956,13.80478,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1999-08-21,1999,8,24,1391,30.64253,21.73054,13.59679,1,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1999-09-01,1999,9,25,1392,31.9638,21.29138,13.38229,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1999-09-11,1999,9,26,1393,29.77376,23.7578,13.4902,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1999-09-21,1999,9,27,1394,27.82805,23.22846,13.84958,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1999-10-01,1999,10,28,1395,31.90045,22.87711,14.4997,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1999-10-11,1999,10,29,1396,29.33937,23.43501,13.13152,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1999-10-21,1999,10,30,1397,38.95927,25.42999,13.76507,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1999-11-01,1999,11,31,1398,33.181,24.33356,13.18506,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1999-11-11,1999,11,32,1399,39.71946,22.69299,13.81736,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1999-11-21,1999,11,33,1400,40.68778,21.56317,13.22877,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1999-12-01,1999,12,34,1401,29.1629,23.4929,13.05592,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1999-12-11,1999,12,35,1402,28.95928,23.67983,13.65998,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1999-12-21,1999,12,36,1403,25.02715,22.1822,14.39982,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2000-01-01,2000,1,1,1404,16.55656,23.93007,13.6524,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2000-01-11,2000,1,2,1405,17.69231,23.96943,13.66508,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2000-01-21,2000,1,3,1406,9.995475,25.14311,12.82118,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2000-02-01,2000,2,4,1407,10.34389,24.0475,13.93397,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2000-02-11,2000,2,5,1408,16.47964,25.33954,14.32112,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2000-02-21,2000,2,6,1409,11.14932,25.21992,14.75975,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2000-03-01,2000,3,7,1410,45.98642,24.14732,14.21327,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2000-03-11,2000,3,8,1411,33.0181,22.37238,13.80544,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2000-03-21,2000,3,9,1412,33.91855,22.48747,14.00659,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2000-04-01,2000,4,10,1413,45.95927,22.34888,13.20001,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2000-04-11,2000,4,11,1414,46.57014,22.21666,13.98782,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2000-04-21,2000,4,12,1415,44.76471,22.58257,13.55574,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2000-05-01,2000,5,13,1416,28.8552,22.9099,14.10275,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2000-05-11,2000,5,14,1417,17.85973,22.83636,14.46993,0,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2000-05-21,2000,5,15,1418,31.36199,23.6907,13.75608,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2000-06-01,2000,6,16,1419,0.0,24.45519,13.50634,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2000-06-11,2000,6,17,1420,0.0,24.31516,12.59729,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2000-06-21,2000,6,18,1421,4.552036,23.553,14.3544,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2000-07-01,2000,7,19,1422,0.0,23.857,13.78036,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2000-07-11,2000,7,20,1423,0.3438914,24.26312,13.96337,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2000-07-21,2000,7,21,1424,0.0,22.93527,13.84225,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2000-08-01,2000,8,22,1425,10.66063,24.28017,14.96683,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2000-08-11,2000,8,23,1426,4.19457,22.40037,14.8324,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2000-08-21,2000,8,24,1427,5.0,23.41731,14.65928,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2000-09-01,2000,9,25,1428,26.53846,25.78013,14.24318,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2000-09-11,2000,9,26,1429,20.80543,24.64728,14.53742,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2000-09-21,2000,9,27,1430,11.00453,24.50663,13.83411,0,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2000-10-01,2000,10,28,1431,44.65158,24.30734,13.24831,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2000-10-11,2000,10,29,1432,46.72851,25.10528,13.35774,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2000-10-21,2000,10,30,1433,54.22172,24.64717,14.26748,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2000-11-01,2000,11,31,1434,48.06335,23.78959,14.04636,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2000-11-11,2000,11,32,1435,48.80543,23.83661,13.80766,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2000-11-21,2000,11,33,1436,37.67421,23.86331,13.81964,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2000-12-01,2000,12,34,1437,25.44796,24.12108,14.05214,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2000-12-11,2000,12,35,1438,25.47059,24.24375,14.00388,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2000-12-21,2000,12,36,1439,26.40724,24.02073,13.99055,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
